0		aier	aierlandianziyouxi	愛爾蘭電子遊戲	aierlan	愛爾蘭	-1	0	12	0	3	0
0		bayue	bayuedeshizi	八月的柿子	bayuefen	八月份	-1	0	3	0	2	0
0		beida	beidaziyuanzhongxue	北達資源中學	beidaxiyang	北大西洋	-1	0	3	0	1	0
0		beihai	beihaidaogonglve	北海道攻略	beihairen	被害人	-1	0	9	0	1	0
0		beijia	beijiashu	被加數	beijiaerhu	貝加爾湖	-1	0	5	0	1	0
0		beima	beimaliyanaqundao	北馬里亞納羣島	beimaqidun	北馬其頓	-1	0	4	0	2	0
0		beimaqi	beimaqidungongheguo	北馬其頓共和國	beimaqidun	北馬其頓	-1	0	4	0	2	0
0		beimei	beimeixueyuangeteshi	北美學院哥特式	beimeizhou	北美洲	-1	0	3	0	1	0
0		beishang	beishangguang	北上廣	beishangguangshen	北上廣深	-1	0	3	0	1	0
0		benben	benbenzhuyi	本本主義	benbenfenfen	本本分分	-1	0	3	0	1	0
0		bengbeng	bengbengtiaotiaodeyouxi	蹦蹦跳跳的遊戲	bengbengtiaotiao	蹦蹦跳跳	-1	0	4	0	2	0
0		bengbengtiao	bengbengtiaotiaodeyouxi	蹦蹦跳跳的遊戲	bengbengtiaotiao	蹦蹦跳跳	-1	0	4	0	2	0
0		benzhi	benzhixing	本質性	benzhishang	本質上	-1	0	3	0	1	0
0		bianhu	bianhushi	辯護士	bianhuren	辯護人	-1	0	3	0	1	0
0		bianli	bianligouzaoqi	便利構造器	bianlidian	便利店	-1	0	4	0	2	0
0		bianyi	bianyiqi	編譯期	bianyiqi	編譯器	-1	0	8	0	2	0
0		bianzou	bianzoubianshuo	邊走邊說	bianzoubian	邊走邊	-1	1	7	1	2	125
0		biaoti	biaotixinwen	標題新聞	biaotilan	標題欄	-1	0	5	0	1	0
0		biaozhunpu	biaozhunpuergongsi	標準普爾公司	biaozhunpuer	標準普爾	-1	0	3	0	1	0
0		bieke	biekelaimishefusikayata	別克萊米舍夫斯卡亞塔	biekeqi	別客氣	-1	0	3	0	2	0
0		bisa	bisalabiyashichang	比薩拉比亞市場	bisaxieta	比薩斜塔	-1	0	3	0	1	0
0		bonan	bonanbugezhou	伯南布哥州	bonanke	伯南克	-1	0	3	0	1	0
0		bubai	bubaizhide	不敗之地	bubaizhidi	不敗之地	-1	0	4	0	2	0
0		bubaizhi	bubaizhide	不敗之地	bubaizhidi	不敗之地	-1	0	4	0	2	0
0		budou	budoushizheyang	不都是這樣	budoushi	不都是	-1	0	5	0	2	0
0		bufu	bufucunzai	不復存在	bufuhe	不符合	-1	0	4	0	2	0
0		bujue	bujueyuer	不絕於耳	bujuede	不覺得	-1	1	11	1	3	83
0		bukan	bukanshexiang	不堪設想	bukanrumu	不堪入目	-1	0	3	0	3	0
0		bukezhi	bukezhilun	不可知論	bukezhixin	不可置信	-1	0	3	0	1	0
0		buman	bumanbuzhi	不蔓不枝	bumanyi	不滿意	-1	0	5	0	2	0
0		bushe	bushezhouye	不捨晝夜	bushede	不捨得	-1	0	4	0	1	0
0		butai	butaixing	不太行	butaihao	不太好	-1	0	8	0	2	0
0		butong	butongbu	不同步	butongyi	不同意	-1	0	6	0	3	0
0		butu	butubu	不吐不	butubukuai	不吐不快	-1	0	3	0	2	0
0		buxiang	buxiangren	不像人	buxiangni	不像你	-1	0	8	0	2	0
0		buxiang	buxiangren	不像人	buxiangwo	不像我	-1	0	5	0	1	0
0		buxiao	buxiaohua	不消化	buxiaoxin	不小心	-1	0	27	0	4	0
0		buxiu	buxiugangban	不鏽鋼板	buxiugang	不鏽鋼	-1	0	18	0	3	0
0		buyi	buyilehu	不亦樂乎	buyiding	不一定	-1	6	56	3	4	97
0		changan	changandaxue	長安大學	changanqu	長安區	-1	0	8	0	2	0
0		changbai	changbaichaoxianzuzizhixian	長白朝鮮族自治縣	changbaishan	長白山	-1	0	3	0	2	0
0		changtai	changtaifenbu	常態分佈	changtaihua	常態化	-1	0	5	0	3	0
0		chanmian	chanmianbuyi	纏綿不已	chanmianfeice	纏綿悱惻	-1	0	3	0	2	0
0		chaosi	chaosimuxiang	朝思暮想	chaosile	吵死了	-1	0	3	0	1	0
0		chaoxixiang	chaoxixiangchu	朝夕相處	chaoxixiangdui	朝夕相對	-1	0	3	0	1	0
0		chengben	chengbenyouxiaoxingfenxi	成本有效性分析	chengbenkongzhi	成本控制	-1	0	3	0	1	0
0		chenguan	chenguanyu	陳冠宇	chenguanxi	陳冠希	-1	0	3	0	1	0
0		chenyi	chenyixun	陳奕迅	chenyichuan	陳亦川	-1	0	19	0	1	0
0		chishui	chishuihe	赤水河	chishuishi	赤水市	-1	0	3	0	1	0
0		chongxin	chongxinzhuangxiu	重新裝修	chongxinzuo	重新做	-1	0	3	0	1	0
0		chuanshan	chuanshanjiazhilian	穿山甲之戀	chuanshanjia	穿山甲	-1	0	13	0	2	0
0		chuke	chukeqizizhiquzhouzhang	楚科奇自治區州長	chukeqi	楚科奇	-1	0	5	0	1	0
0		churentou	churentoude	出人頭地	churentoudi	出人頭地	-1	0	4	0	2	0
0		churu	churuku	出入庫	churujing	出入境	-1	0	3	0	2	0
0		cihui	cihuijiaosebanyanyouxi	詞彙角色扮演遊戲	cihuiliang	詞彙量	-1	0	6	0	4	0
0		congna	congnazhihou	從那之後	congnayihou	從那以後	-1	1	9	1	2	100
0		congrong	congrongbu	從容不	congrongbupo	從容不迫	-1	0	9	0	1	0
0		congzhong	congzhongyuli	從中漁利	congzhongzuogeng	從中作梗	-1	0	3	0	1	0
0		congzui	congzuikaishi	從最開始	congzuichu	從最初	-1	1	9	1	3	100
0		cuimian	cuimianzhuangtai	催眠狀態	cuimianyao	催眠藥	-1	0	3	0	1	0
0		dahuan	dahuanneizhileihuahewu	大環內酯類化合物	dahuanjing	大環境	-1	0	4	0	1	0
0		daleng	dalengzhan	打冷戰	dalengtian	大冷天	-1	0	4	0	1	0
0		danan	dananzi	大男子	dananlintou	大難臨頭	-1	0	4	0	1	0
0		danyan	danyanfansheshixiangji	單眼反射式相機	danyanpi	單眼皮	-1	0	3	0	2	0
0		daoxian	daoxianchang	到現場	daoxianzai	到現在	-1	0	49	0	4	0
0		daping	dapingceng	大平層	dapingmu	大屏幕	-1	0	3	0	2	0
0		daqiwu	daqiwuli	大氣物理	daqiwuran	大氣污染	-1	0	7	0	1	0
0		dasheng	dashengyiren	大生意人	dashengjihu	大聲疾呼	-1	0	4	0	2	0
0		dati	datiyouxi	答題遊戲	datishang	大體上	-1	0	5	0	3	0
0		dawan	dawanjia	大玩家	dawanshang	大晚上	-1	0	7	0	1	0
0		deguo	deguowulixuehui	德國物理學會	deguozongli	德國總理	-1	0	7	0	2	0
0		dezhou	dezhoupuke	德州撲克	dezhoushi	德州市	-1	0	3	0	1	0
0		dianxian	dianxianguan	電線管	dianxianfazuo	癲癇發作	-1	0	4	0	1	0
0		dier	diercishijiedazhan	第二次世界大戰	dierjuan	第二卷	-1	0	3	0	3	0
0		dikang	dikangzhouxin	抵抗軸心	dikangli	抵抗力	-1	0	10	0	3	0
0		dingsheng	dingshengqi	鼎盛期	dingshengshiqi	鼎盛時期	-1	0	3	0	2	0
0		dingtian	dingtianlide	頂天立地	dingtianlidi	頂天立地	-1	0	4	0	2	0
0		dingtianli	dingtianlide	頂天立地	dingtianlidi	頂天立地	-1	0	4	0	2	0
0		dixia	dixiashui	地下水	dixiashi	地下室	-1	0	7	0	2	0
0		diyifan	diyifanyingbumen	第一反應部門	diyifanying	第一反應	-1	0	7	0	2	0
0		dongben	dongbenxizou	東奔西走	dongbenxipao	東奔西跑	-1	0	3	0	1	0
0		dongbenxi	dongbenxizou	東奔西走	dongbenxipao	東奔西跑	-1	0	3	0	1	0
0		dongnan	dongnanjifeng	東南季風	dongnanya	東南亞	-1	0	18	0	4	0
0		dongnanda	dongnandaxuewulixueyuan	東南大學物理學院	dongnandaxue	東南大學	-1	0	9	0	2	0
0		dongri	dongriben	東日本	dongriruanjian	東日軟件	-1	0	7	0	1	0
0		dongri	dongribendazhenzai	東日本大震災	dongriruanjian	東日軟件	-1	0	9	0	1	0
0		doukuai	doukuaile	都快了	doukuaiyao	都快要	-1	0	3	0	1	0
0		duandian	duandiandiaoshi	斷點調試	duandianxuchuan	斷點續傳	-1	0	3	0	2	0
0		dujiao	dujiaoxi	獨角戲	dujiaoshou	獨角獸	-1	0	3	0	1	0
0		duobian	duobianxingwangge	多邊形網格	duobianxing	多邊形	-1	0	4	0	2	0
0		duoshao	duoshaoqian	多少錢	duoshaoyouxie	多少有些	-1	0	3	0	2	0
0		duzi	duziteng	肚子疼	duziyiren	獨自一人	-1	0	12	0	3	0
0		enge	engeer	恩格爾	engesi	恩格斯	-1	0	3	0	1	0
0		enshi	enshitujiazumiaozuzizhizhou	恩施土家族苗族自治州	enshizhou	恩施州	-1	0	3	0	1	0
0		erjiashuang	erjiashuangguageliebenniaopian	二甲雙胍格列本脲片	erjiashuanggua	二甲雙胍	-1	0	3	0	1	0
0		erjin	erjinzhidaduixiang	二進制大對象	erjinzhi	二進制	-1	0	8	0	3	0
0		ershier	ershiersansui	二十二三歲	ershiersui	二十二歲	-1	0	3	0	2	0
0		erti	ertijiao	二踢腳	ertimianming	耳提面命	-1	0	3	0	2	0
0		etuo	etuoke	鄂托克	etuokeqi	鄂托克旗	-1	0	3	0	1	0
0		fajian	fajiandizhi	發件地址	fajianren	發件人	-1	0	3	0	2	0
0		faming	famingchuangzao	發明創造	famingren	發明人	-1	0	5	0	2	0
0		fanbian	fanbianyigongju	反編譯工具	fanbianyi	反編譯	-1	0	5	0	1	0
0		fanbian	fanbianyiqi	反編譯器	fanbianyi	反編譯	-1	0	8	0	1	0
0		fangbu	fangbukai	放不開	fangbushengfang	防不勝防	-1	0	4	0	3	0
0		fangchan	fangchanjiaoyi	房產交易	fangchanzheng	房產證	-1	0	5	0	1	0
0		fangwen	fangwenleixing	訪問類型	fangwenliang	訪問量	-1	0	6	0	1	0
0		fangwen	fangwenleixing	訪問類型	fangwenzhe	訪問者	-1	0	3	0	1	0
0		fanshen	fanshendaici	反身代詞	fanshentou	反滲透	-1	0	6	0	1	0
0		fantian	fantianfude	翻天覆地	fantianfudi	翻天覆地	-1	0	12	0	4	0
0		fantianfu	fantianfude	翻天覆地	fantianfudi	翻天覆地	-1	0	12	0	4	0
0		faxing	faxingren	發行人	faxingshang	發行商	-1	1	7	1	1	125
0		faxue	faxuejia	法學家	faxueyuan	法學院	-1	0	6	0	1	0
0		feibi	feibixunchang	非比尋常	feibiyao	非必要	-1	0	5	0	2	0
0		feichanggan	feichanggandong	非常感動	feichangganxie	非常感謝	-1	1	8	1	3	111
0		feixi	feixijunxingxinneimoyan	非細菌性心內膜炎	feixixian	肥西縣	-1	0	3	0	2	0
0		feizheng	feizhengshixieyi	非正式協議	feizhengshi	非正式	-1	0	4	0	2	0
0		feizhu	feizhujianyu	飛珠濺玉	feizhuliu	非主流	-1	0	3	0	2	0
0		fenghua	fenghuaxue	風花雪	fenghuaxueyue	風花雪月	-1	0	3	0	2	0
0		fenghua	fenghuaxue	風花雪	fenghuazhengmao	風華正茂	-1	0	3	0	2	0
0		fengshui	fengshuixiansheng	風水先生	fengshuilunliu	風水輪流	-1	0	6	0	3	0
0		fengshuilun	fengshuilunliuzhuan	風水輪流轉	fengshuilunliu	風水輪流	-1	0	4	0	3	0
0		fengtouying	fengtouyingdiao	鳳頭鷹鵰	fengtouyingwu	鳳頭鸚鵡	-1	0	4	0	1	0
0		fengzi	fengzicai	馮子材	fengzichuoyue	風姿綽約	-1	0	3	0	2	0
0		furong	furongchushui	芙蓉出水	furongqu	芙蓉區	-1	0	5	0	2	0
0		fuzai	fuzailiang	負載量	fuzaijunheng	負載均衡	-1	0	3	0	1	0
0		gailiang	gailiangpai	改良派	gailiangzhuyi	改良主義	-1	0	3	0	1	0
0		gaiyi	gaiyigai	改一改	gaiyixia	改一下	-1	3	22	1	1	120
0		ganen	ganentubao	感恩圖報	ganenjie	感恩節	-1	0	7	0	2	0
0		gangqin	gangqinqu	鋼琴曲	gangqinjia	鋼琴家	-1	0	3	0	1	0
0		ganying	ganyingqi	感應器	ganyinghua	肝硬化	-1	0	3	0	1	0
0		gaofen	gaofenziwulixue	高分子物理學	gaofenbianlv	高分辨率	-1	0	3	0	2	0
0		gaofen	gaofenziwulixue	高分子物理學	gaofenzi	高分子	-1	0	7	0	1	0
0		gaoke	gaokejixiandaizhuyi	高科技現代主義	gaokeji	高科技	-1	0	9	0	3	0
0		gaomeng	gaomengsuan	高錳酸	gaomengsuanjia	高錳酸鉀	-1	0	5	0	2	0
0		gaoqing	gaoqingxidu	高清晰度	gaoqingdianshi	高清電視	-1	0	3	0	1	0
0		gaoxiong	gaoxiongxingsuxuezheng	高雄性素血癥	gaoxiongshi	高雄市	-1	0	4	0	2	0
0		genghao	genghaodewei	更好地爲	genghaode	更好地	-1	0	27	0	2	0
0		genghao	genghaodewei	更好地爲	genghaode	更好的	-1	0	4	0	2	0
0		gexing	gexingqishi	各行其是	gexinghua	個性化	-1	0	3	0	1	0
0		geyou	geyousuozhang	各有所長	geyougede	各有各的	-1	0	4	0	1	0
0		gezhong	gezhongshuru	各種輸入	gezhonggeyang	各種各樣	-1	0	6	0	1	0
0		gezi	geziweizhan	各自爲戰	gezide	各自的	-1	0	3	0	2	0
0		gongan	gonganting	公安廳	gonganbu	公安部	-1	0	19	0	2	0
0		gonggongguan	gonggongguanxixue	公共關係學	gonggongguanxi	公共關係	-1	0	3	0	2	0
0		gongli	gonglizhuyi	功利主義	gongliyiyuan	公立醫院	-1	0	6	0	2	0
0		gongzheng	gongzhengxing	公正性	gongzhengchu	公證處	-1	0	7	0	2	0
0		gongzi	gongzizhidun	攻子之盾	gongzizhen	龔自珍	-1	0	4	0	2	0
0		guanguang	guanguangqu	觀光區	guanguangke	觀光客	-1	0	3	0	2	0
0		guangyin	guangyinfuben	光陰副本	guangyinsijian	光陰似箭	-1	0	3	0	3	0
0		guanjian	guanjianjishu	關鍵技術	guanjianzi	關鍵字	-1	0	3	0	1	0
0		guatou	guatouzhengzhi	寡頭政治	guatoulongduan	寡頭壟斷	-1	0	3	0	2	0
0		guazai	guazaizuishang	掛在嘴上	guazaizuibian	掛在嘴邊	-1	0	3	0	1	0
0		guazaizui	guazaizuishang	掛在嘴上	guazaizuibian	掛在嘴邊	-1	0	3	0	1	0
0		guifan	guifanlizi	規範粒子	guifanhua	規範化	-1	0	6	0	1	0
0		guifan	guifanlizi	規範粒子	guifanxing	規範性	-1	0	4	0	2	0
0		guishi	guishishencha	鬼使神差	guishishenchai	鬼使神差	-1	0	15	0	2	0
0		guishishen	guishishencha	鬼使神差	guishishenchai	鬼使神差	-1	0	15	0	2	0
0		guluo	guluomajianzhu	古羅馬建築	guluoma	古羅馬	-1	0	6	0	2	0
0		gundong	gundongdetiankong	滾動的天空	gundongtiao	滾動條	-1	0	9	0	1	0
0		guning	guningtouzhanyi	古寧頭戰役	guningcheng	顧寧誠	-1	0	3	0	1	0
0		guoan	guoanju	國安局	guoanbu	國安部	-1	0	4	0	1	0
0		guoan	guoanjulebu	國安俱樂部	guoanbu	國安部	-1	0	6	0	1	0
0		guotai	guotaihangkong	國泰航空	guotaijunan	國泰君安	-1	0	12	0	1	0
0		guotai	guotaiminan	國泰民安	guotaijunan	國泰君安	-1	1	6	1	1	143
0		guzhi	guzhishusongzheng	骨質疏鬆症	guzhiqihuo	股指期貨	-1	0	9	0	2	0
0		hahaha	hahahahaha	哈哈哈哈哈	hahahaha	哈哈哈哈	-1	0	9	0	3	0
0		haibu	haibuhui	還不會	haibushi	還不是	-1	6	53	3	4	102
0		haidi	haidilaoyue	海底撈月	haidilao	海底撈	-1	0	6	0	1	0
0		haidian	haidianzoududaxue	海淀走讀大學	haidianqu	海淀區	-1	0	3	0	2	0
0		haimei	haimeiwan	還沒完	haimeiyou	還沒有	-1	1	11	1	2	83
0		haizi	haizidejiliang	孩子的脊樑	haizimen	孩子們	-1	0	43	0	3	0
0		haojing	haojingbuzhang	好景不長	haojingbuchang	好景不長	-1	0	4	0	2	0
0		haojingbu	haojingbuzhang	好景不長	haojingbuchang	好景不長	-1	0	4	0	2	0
0		haosheng	haoshengsheng	好生生	haoshengxin	好勝心	-1	0	3	0	1	0
0		haowu	haowuyali	毫無壓力	haowuyiwen	毫無疑問	-1	0	10	0	2	0
0		hasa	hasakesitan	哈薩克斯坦	hasake	哈薩克	-1	0	4	0	2	0
0		heji	hejide	核基地	hejihuangpu	和記黃埔	-1	0	11	0	2	0
0		hengsheng	hengshengzhijie	橫生枝節	hengshengzhishu	恒生指數	-1	1	9	1	1	100
0		hengshengzhi	hengshengzhijie	橫生枝節	hengshengzhishu	恒生指數	-1	1	9	1	1	100
0		henxianghen	henxianghenxiang	很像很像	henxianghenxiang	很想很想	-1	0	3	0	1	0
0		hewu	hewulixuejia	核物理學家	hewuqi	核武器	-1	0	3	0	1	0
0		hexi	hexizoulang	河西走廊	hexibeifeng	喝西北風	-1	0	3	0	3	0
0		heze	hezeeryu	涸澤而漁	hezeshi	菏澤市	-1	0	3	0	1	0
0		hongkou	hongkouzuqiuchang	虹口足球場	hongkouqu	虹口區	-1	0	4	0	1	0
0		houshi	houshizhishi	後事之師	houshijing	後視鏡	-1	0	5	0	2	0
0		houtai	houtaitongbu	後臺同步	houtaichengxu	後臺程序	-1	0	3	0	1	0
0		houxian	houxiandaizhuyijianzhu	後現代主義建築	houxiandai	後現代	-1	0	3	0	2	0
0		huangfei	huangfeizhide	荒廢之地	huangfeihong	黃飛鴻	-1	0	4	0	1	0
0		huanjingwu	huanjingwulixue	環境物理學	huanjingwuran	環境污染	-1	0	7	0	2	0
0		huansheng	huanshengleidong	歡聲雷動	huanshengxiaoyu	歡聲笑語	-1	0	4	0	3	0
0		huantian	huantianxide	歡天喜地	huantianxidi	歡天喜地	-1	0	4	0	1	0
0		huantianxi	huantianxide	歡天喜地	huantianxidi	歡天喜地	-1	0	4	0	1	0
0		huaqi	huaqide	畫期的	huaqiyinhang	花旗銀行	-1	0	6	0	1	0
0		huifu	huifutongbu	恢復同步	huifuzhengchang	恢復正常	-1	0	4	0	3	0
0		huji	hujizhengming	戶籍證明	hujidi	戶籍地	-1	0	3	0	1	0
0		hunshen	hunshenjieshu	渾身解數	hunshenshangxia	渾身上下	-1	0	12	0	2	0
0		hunshen	hunshenjieshu	渾身解數	hunshenxieshu	渾身解數	-1	0	6	0	1	0
0		hunshui	hunshuimoyu	混水摸魚	hunshuimoyu	渾水摸魚	-1	0	3	0	2	0
0		hunshuimo	hunshuimoyu	混水摸魚	hunshuimoyu	渾水摸魚	-1	0	3	0	2	0
0		hunxiaoshi	hunxiaoshifei	混淆是非	hunxiaoshiting	混淆視聽	-1	0	3	0	2	0
0		huoshan	huoshankou	火山口	huoshanbaofa	火山爆發	-1	0	3	0	2	0
0		hutong	hutongxing	互通性	hutongyouwu	互通有無	-1	0	3	0	2	0
0		jiale	jialebi	加勒比	jialefu	家樂福	-1	0	4	0	1	0
0		jiandu	jianduzhe	監督者	jianduxuexi	監督學習	-1	0	3	0	2	0
0		jianer	jianeryouzhi	兼而有之	jianeryanzhi	簡而言之	-1	0	3	0	2	0
0		jiangjin	jiangjinzhuanqu	江津專區	jiangjinqu	江津區	-1	0	7	0	1	0
0		jiangshan	jiangshanyigaibenxingnanyi	江山易改本性難移	jiangshanshi	江山市	-1	0	4	0	1	0
0		jiangyu	jiangyuliang	降雨量	jiangyubai	江逾白	-1	2	37	1	1	51
0		jianrong	jianrongxingceshi	兼容性測試	jianrongxing	兼容性	-1	0	5	0	1	0
0		jianti	jiantizi	簡體字	jiantizhongwen	簡體中文	-1	0	3	0	2	0
0		jianxie	jianxieyi	間協議	jianxiexing	間歇性	-1	0	3	0	3	0
0		jiaobu	jiaobuzhande	腳不沾地	jiaobusheng	腳步聲	-1	0	8	0	1	0
0		jiaobu	jiaobuzhande	腳不沾地	jiaobuzhandi	腳不沾地	-1	0	6	0	3	0
0		jiaobuzhan	jiaobuzhande	腳不沾地	jiaobuzhandi	腳不沾地	-1	0	6	0	3	0
0		jiaoshi	jiaoshizhuyijianzhu	矯飾主義建築	jiaoshijie	教師節	-1	0	3	0	1	0
0		jiaotashi	jiaotashide	腳踏實地	jiaotashidi	腳踏實地	-1	0	12	0	4	0
0		jiaoxue	jiaoxuefuzhurenyuan	教學輔助人員	jiaoxuelou	教學樓	-1	0	4	0	1	0
0		jiashi	jiashifuwu	家弒服務	jiashicang	駕駛艙	-1	0	3	0	2	0
0		jiatingyi	jiatingyixuezhiyehushi	家庭醫學執業護士	jiatingyisheng	家庭醫生	-1	0	3	0	2	0
0		jibenli	jibenliziwuli	基本粒子物理	jibenlizi	基本粒子	-1	0	3	0	1	0
0		jibo	jiboteshizhenghouqun	吉伯特氏症候羣	jibohan	季伯涵	-1	0	7	0	1	0
0		jichu	jichuciku	基礎詞庫	jichujiagou	基礎架構	-1	0	4	0	2	0
0		jida	jidaditisheng	極大地提升	jidadi	極大地	-1	0	10	0	2	0
0		jieti	jietixingfangshuiban	階梯型防水板	jietijiaoshi	階梯教室	-1	0	7	0	2	0
0		jiligu	jiligulu	嘰哩咕嚕	jiligulu	嘰裏咕嚕	-1	0	3	0	1	0
0		jilong	jilongpodadouhuiqu	吉隆坡大都會區	jilongpo	吉隆坡	-1	0	8	0	3	0
0		jingtiandong	jingtiandongde	驚天動地	jingtiandongdi	驚天動地	-1	0	5	0	3	0
0		jingyan	jingyanzhuyi	經驗主義	jingyanfengfu	經驗豐富	-1	0	4	0	3	0
0		jinju	jinjulizhiliao	近距離治療	jinjuli	近距離	-1	0	6	0	2	0
0		jinzi	jinzitayouxi	金字塔遊戲	jinzita	金字塔	-1	0	3	0	1	0
0		jishuzhi	jishuzhibiao	技術指標	jishuzhichi	技術支持	-1	0	9	0	3	0
0		jisi	jisiguangyi	集思廣益	jisiren	急死人	-1	0	4	0	2	0
0		jiubie	jiubiezhongfeng	久別重逢	jiubiechongfeng	久別重逢	-1	0	4	0	2	0
0		jiuer	jiuergongshi	九二共識	jiuerjiuzhi	久而久之	-1	1	10	1	3	91
0		jiujin	jiujinshanmeirongyuan	舊金山美容院	jiujinshan	舊金山	-1	0	4	0	2	0
0		jiuyue	jiuyuedeshizi	九月的柿子	jiuyuefen	九月份	-1	0	4	0	3	0
0		jiuzhou	jiuzhougonglve	九州攻略	jiuzhougang	九洲港	-1	0	4	0	1	0
0		jixiao	jixiaokaohefangfa	績效考覈方法	jixiaoshi	幾小時	-1	0	5	0	1	0
0		jixingbi	jixingbijiaoxingqingguangyan	急性閉角型青光眼	jixingbiyan	急性鼻炎	-1	0	3	0	1	0
0		jixun	jixunying	集訓營	jixundui	集訓隊	-1	0	4	0	1	0
0		jiyinbian	jiyinbianjijishu	基因編輯技術	jiyinbianji	基因編輯	-1	0	3	0	2	0
0		juantu	juantuzhonglai	捲土重來	juantuchonglai	捲土重來	-1	0	9	0	4	0
0		jubing	jubingxixiananningjiaodianyong	聚丙烯酰胺凝膠電泳	jubingxi	聚丙烯	-1	0	6	0	1	0
0		juebu	juebuneng	決不能	juebuhui	絕不會	-1	1	11	1	3	83
0		juti	juticaozuo	具體操作	jutide	具體的	-1	2	24	2	3	77
0		juwei	juweijiyou	據爲己有	juweihui	居委會	-1	0	3	0	1	0
0		juyu	juyuwangwangguan	局域網網關	juyuwang	局域網	-1	0	5	0	1	0
0		kaicheng	kaichengshi	開城市	kaichengbugong	開誠佈公	-1	0	3	0	1	0
0		kaier	kaiercaikelakefuzhujiaogong	凱爾採克拉科夫主教宮	kaierteren	凱爾特人	-1	0	4	0	2	0
0		kamei	kameila	卡美拉	kameilun	卡梅倫	-1	0	3	0	1	0
0		kanbu	kanbuwan	看不完	kanbudong	看不懂	-1	1	8	1	2	111
0		kanbu	kanbuwan	看不完	kanbuqi	看不起	-1	1	6	1	2	143
0		kangmei	kangmeina	康美娜	kangmeiyuanchao	抗美援朝	-1	0	3	0	3	0
0		kangsheng	kangshengwusudanbai	抗生物素蛋白	kangshengsu	抗生素	-1	0	11	0	1	0
0		kaxi	kaxijiyaleihe	卡西基亞雷河	kaxini	卡西尼	-1	0	4	0	1	0
0		kelu	keluyouxieyi	可路由協議	keluji	刻錄機	-1	0	5	0	1	0
0		kesuo	kesuowoguojiatushuguan	科索沃國家圖書館	kesuowo	科索沃	-1	0	8	0	1	0
0		kouchi	kouchilingli	口齒伶俐	kouchibuqing	口齒不清	-1	0	3	0	1	0
0		kuaping	kuapingtaiwanyouxi	跨平臺玩遊戲	kuapingtai	跨平臺	-1	0	4	0	1	0
0		laifu	laifuxian	來復線	laifuqiang	來復槍	-1	0	3	0	1	0
0		lajiyou	lajiyouxi	垃圾遊戲	lajiyoujian	垃圾郵件	-1	0	4	0	1	0
0		lanbao	lanbaoshibandebeihaiwangxiangshaonv	藍寶石般的被害妄想少女	lanbaoshi	藍寶石	-1	0	3	0	2	0
0		lanzhou	lanzhoudaxue	蘭州大學	lanzhoushi	蘭州市	-1	1	12	1	3	77
0		laocheng	laochengchizhong	老成持重	laochengqu	老城區	-1	0	5	0	1	0
0		laodong	laodongrenminwenhuagong	勞動人民文化宮	laodongzhe	勞動者	-1	0	12	0	1	0
0		laogu	laoguniang	老姑娘	laogudong	老古董	-1	0	3	0	2	0
0		laoshan	laoshanlaoyu	老山老峪	laoshanqu	嶗山區	-1	0	8	0	2	0
0		lebu	lebule	了不了	lebukezhi	樂不可支	-1	0	8	0	1	0
